State_Name,Crop_Year,Season,Crop,Area,Production,Yeild,Rainfall
maharashtra,2004,summer,Groundnut,500.0,300.0,0.6,41.25
maharashtra,2004,summer,Sunflower,400.0,300.0,0.75,41.25
maharashtra,2004,whole year,Cotton(lint),207600.0,137800.0,0.6637764932562621,1356.5
maharashtra,2004,whole year,Sugarcane,500.0,19200.0,38.4,1356.5
maharashtra,2005,kharif,Arhar/Tur,56500.0,41000.0,0.7256637168141593,1625.25
maharashtra,2005,kharif,Bajra,1400.0,700.0,0.5,1625.25
maharashtra,2005,kharif,Castor seed,100.0,100.0,1.0,1625.25
maharashtra,2005,kharif,Cotton(lint),204400.0,141400.0,0.6917808219178082,1625.25
maharashtra,2005,kharif,Groundnut,100.0,100.0,1.0,1625.25
maharashtra,2005,kharif,Moong(Green Gram),50100.0,7400.0,0.14770459081836326,1625.25
maharashtra,2005,kharif,Sesamum,5000.0,800.0,0.16,1625.25
maharashtra,2005,kharif,Soyabean,54100.0,38900.0,0.7190388170055453,1625.25
maharashtra,2005,kharif,Sugarcane,300.0,20900.0,69.66666666666667,1625.25
maharashtra,2005,kharif,Sunflower,1800.0,1000.0,0.5555555555555556,1625.25
maharashtra,2005,kharif,Urad,15000.0,2400.0,0.16,1625.25
maharashtra,2005,rabi,Gram,42000.0,38300.0,0.9119047619047619,81.8
maharashtra,2005,rabi,Rapeseed &Mustard,200.0,100.0,0.5,81.8
maharashtra,2005,rabi,Safflower,2800.0,2200.0,0.7857142857142857,81.8
maharashtra,2005,rabi,Sunflower,2000.0,1300.0,0.65,81.8
maharashtra,2005,rabi,Wheat,11200.0,17100.0,1.5267857142857142,81.8
maharashtra,2005,summer,Groundnut,800.0,1200.0,1.5,15.775
maharashtra,2005,summer,Sunflower,1000.0,1100.0,1.1,15.775
maharashtra,2006,kharif,Arhar/Tur,54600.0,51300.0,0.9395604395604396,1532.625
maharashtra,2006,kharif,Bajra,1100.0,600.0,0.5454545454545454,1532.625
maharashtra,2006,kharif,Castor seed,300.0,100.0,0.3333333333333333,1532.625
maharashtra,2006,kharif,Cotton(lint),204900.0,440200.0,2.148365056124939,1532.625
maharashtra,2006,kharif,Jowar,84500.0,205800.0,2.4355029585798817,1532.625
maharashtra,2006,kharif,Maize,2100.0,3400.0,1.619047619047619,1532.625
maharashtra,2006,kharif,Moong(Green Gram),52000.0,26400.0,0.5076923076923077,1532.625
maharashtra,2006,kharif,Sesamum,5100.0,700.0,0.13725490196078433,1532.625
maharashtra,2006,kharif,Soyabean,59800.0,98400.0,1.645484949832776,1532.625
maharashtra,2006,kharif,Sunflower,1900.0,1000.0,0.5263157894736842,1532.625
maharashtra,2006,kharif,Urad,15300.0,8800.0,0.5751633986928104,1532.625
maharashtra,2006,rabi,Gram,78500.0,68300.0,0.870063694267516,104.4
maharashtra,2006,rabi,Jowar,100.0,100.0,1.0,104.4
maharashtra,2006,rabi,Maize,200.0,500.0,2.5,104.4
maharashtra,2006,rabi,Rapeseed &Mustard,400.0,100.0,0.25,104.4
maharashtra,2006,rabi,Safflower,6800.0,5700.0,0.8382352941176471,104.4
maharashtra,2006,rabi,Sunflower,2200.0,1200.0,0.5454545454545454,104.4
maharashtra,2006,rabi,Wheat,35400.0,70100.0,1.9802259887005649,104.4
maharashtra,2006,summer,Groundnut,2200.0,2800.0,1.2727272727272727,104.55
maharashtra,2006,summer,Maize,1100.0,500.0,0.45454545454545453,104.55
maharashtra,2006,summer,Sunflower,2500.0,2500.0,1.0,104.55
maharashtra,2007,kharif,Arhar/Tur,580.0,625.0,1.0775862068965518,1554.725
maharashtra,2007,kharif,Bajra,9.0,5.0,0.5555555555555556,1554.725
maharashtra,2007,kharif,Castor seed,7.0,3.0,0.42857142857142855,1554.725
maharashtra,2007,kharif,Cotton(lint),1886.0,3707.0,1.9655355249204667,1554.725
maharashtra,2007,kharif,Jowar,718.0,2104.0,2.9303621169916436,1554.725
maharashtra,2007,kharif,Maize,31.0,99.0,3.193548387096774,1554.725
maharashtra,2007,kharif,Moong(Green Gram),676.0,414.0,0.6124260355029586,1554.725
maharashtra,2007,kharif,Sesamum,40.0,10.0,0.25,1554.725
maharashtra,2007,kharif,Soyabean,826.0,1648.0,1.9951573849878934,1554.725
maharashtra,2007,kharif,Sunflower,25.0,14.0,0.56,1554.725
maharashtra,2007,kharif,Urad,176.0,97.0,0.5511363636363636,1554.725
maharashtra,2007,rabi,Gram,854.0,756.0,0.8852459016393442,26.825000000000003
maharashtra,2007,rabi,Jowar,2.0,2.0,1.0,26.825000000000003
maharashtra,2007,rabi,Maize,3.0,8.0,2.6666666666666665,26.825000000000003
maharashtra,2007,rabi,Rapeseed &Mustard,2.0,1.0,0.5,26.825000000000003
maharashtra,2007,rabi,Safflower,45.0,42.0,0.9333333333333333,26.825000000000003
maharashtra,2007,rabi,Sunflower,26.0,20.0,0.7692307692307693,26.825000000000003
maharashtra,2007,rabi,Wheat,485.0,1314.0,2.709278350515464,26.825000000000003
maharashtra,2007,summer,Groundnut,21.0,23.0,1.0952380952380953,15.275
maharashtra,2007,summer,Maize,1.0,1.0,1.0,15.275
maharashtra,2007,summer,Sunflower,16.0,17.0,1.0625,15.275
maharashtra,2007,whole year,Sugarcane,3.0,161.0,53.666666666666664,1597.625
maharashtra,2008,kharif,Arhar/Tur,49700.0,15500.0,0.3118712273641851,1297.775
maharashtra,2008,kharif,Bajra,900.0,500.0,0.5555555555555556,1297.775
maharashtra,2008,kharif,Castor seed,800.0,200.0,0.25,1297.775
maharashtra,2008,kharif,Cotton(lint),168300.0,289000.0,1.7171717171717171,1297.775
maharashtra,2008,kharif,Jowar,46500.0,102800.0,2.210752688172043,1297.775
maharashtra,2008,kharif,Maize,2100.0,6400.0,3.0476190476190474,1297.775
maharashtra,2008,kharif,Moong(Green Gram),44400.0,3000.0,0.06756756756756757,1297.775
maharashtra,2008,kharif,Sesamum,1900.0,1000.0,0.5263157894736842,1297.775
maharashtra,2008,kharif,Soyabean,137500.0,28300.0,0.20581818181818182,1297.775
maharashtra,2008,kharif,Sugarcane,200.0,9000.0,45.0,1297.775
maharashtra,2008,kharif,Sunflower,16000.0,8400.0,0.525,1297.775
maharashtra,2008,kharif,Urad,10000.0,800.0,0.08,1297.775
maharashtra,2008,rabi,Gram,59000.0,13600.0,0.2305084745762712,45.325
maharashtra,2008,rabi,Jowar,200.0,200.0,1.0,45.325
maharashtra,2008,rabi,Maize,3.0,5.0,1.6666666666666667,45.325
maharashtra,2008,rabi,Rapeseed &Mustard,100.0,100.0,1.0,45.325
maharashtra,2008,rabi,Safflower,2500.0,900.0,0.36,45.325
maharashtra,2008,rabi,Sunflower,2300.0,1500.0,0.6521739130434783,45.325
maharashtra,2008,rabi,Wheat,34400.0,51900.0,1.5087209302325582,45.325
maharashtra,2008,whole year,Sugarcane,200.0,9000.0,45.0,1370.725
maharashtra,2009,kharif,Arhar/Tur,50900.0,61100.0,1.200392927308448,1044.0
maharashtra,2009,kharif,Bajra,600.0,400.0,0.6666666666666666,1044.0
maharashtra,2009,kharif,Castor seed,200.0,100.0,0.5,1044.0
maharashtra,2009,kharif,Cotton(lint),163300.0,277100.0,1.6968769136558481,1044.0
maharashtra,2009,kharif,Jowar,52400.0,85200.0,1.6259541984732824,1044.0
maharashtra,2009,kharif,Maize,1400.0,3100.0,2.2142857142857144,1044.0
maharashtra,2009,kharif,Moong(Green Gram),36300.0,9500.0,0.26170798898071623,1044.0
maharashtra,2009,kharif,Sesamum,1500.0,700.0,0.4666666666666667,1044.0
maharashtra,2009,kharif,Soyabean,151500.0,147000.0,0.9702970297029703,1044.0
maharashtra,2009,kharif,Sugarcane,200.0,15700.0,78.5,1044.0
maharashtra,2009,kharif,Sunflower,5200.0,2200.0,0.4230769230769231,1044.0
maharashtra,2009,kharif,Urad,10800.0,3700.0,0.3425925925925926,1044.0
maharashtra,2009,rabi,Gram,63500.0,79400.0,1.2503937007874015,221.975
maharashtra,2009,rabi,Jowar,100.0,100.0,1.0,221.975
maharashtra,2009,rabi,Maize,400.0,200.0,0.5,221.975
maharashtra,2009,rabi,Rapeseed &Mustard,100.0,20.0,0.2,221.975
maharashtra,2009,rabi,Safflower,1900.0,1500.0,0.7894736842105263,221.975
maharashtra,2009,rabi,Sunflower,2600.0,1600.0,0.6153846153846154,221.975
maharashtra,2009,rabi,Wheat,35400.0,88500.0,2.5,221.975
maharashtra,2010,kharif,Arhar/Tur,61500.0,52100.0,0.8471544715447155,1612.925
maharashtra,2010,kharif,Bajra,600.0,300.0,0.5,1612.925
maharashtra,2010,kharif,Castor seed,100.0,100.0,1.0,1612.925
maharashtra,2010,kharif,Cotton(lint),167800.0,268900.0,1.602502979737783,1612.925
maharashtra,2010,kharif,Jowar,51200.0,39400.0,0.76953125,1612.925
maharashtra,2010,kharif,Maize,1100.0,2700.0,2.4545454545454546,1612.925
maharashtra,2010,kharif,Moong(Green Gram),55800.0,41200.0,0.7383512544802867,1612.925
maharashtra,2010,kharif,Sesamum,1600.0,700.0,0.4375,1612.925
maharashtra,2010,kharif,Soyabean,126600.0,238400.0,1.8830963665086888,1612.925
maharashtra,2010,kharif,Sugarcane,300.0,20000.0,66.66666666666667,1612.925
maharashtra,2010,kharif,Sunflower,3700.0,2000.0,0.5405405405405406,1612.925
maharashtra,2010,kharif,Urad,13700.0,9300.0,0.6788321167883211,1612.925
maharashtra,2010,rabi,Gram,66700.0,95500.0,1.431784107946027,158.675
maharashtra,2010,rabi,Jowar,100.0,100.0,1.0,158.675
maharashtra,2010,rabi,Maize,400.0,800.0,2.0,158.675
maharashtra,2010,rabi,Safflower,2000.0,500.0,0.25,158.675
maharashtra,2010,rabi,Sunflower,3000.0,2100.0,0.7,158.675
maharashtra,2010,rabi,Wheat,37800.0,89900.0,2.378306878306878,158.675
maharashtra,2011,kharif,Arhar/Tur,62200.0,22000.0,0.3536977491961415,1496.275
maharashtra,2011,kharif,Bajra,500.0,300.0,0.6,1496.275
maharashtra,2011,kharif,Cotton(lint),169400.0,259300.0,1.5306965761511215,1496.275
maharashtra,2011,kharif,Jowar,40600.0,124300.0,3.061576354679803,1496.275
maharashtra,2011,kharif,Maize,1100.0,3100.0,2.8181818181818183,1496.275
maharashtra,2011,kharif,Moong(Green Gram),47000.0,33000.0,0.7021276595744681,1496.275
maharashtra,2011,kharif,Sesamum,1100.0,400.0,0.36363636363636365,1496.275
maharashtra,2011,kharif,Soyabean,140600.0,167700.0,1.1927453769559033,1496.275
maharashtra,2011,kharif,Sunflower,1800.0,1000.0,0.5555555555555556,1496.275
maharashtra,2011,kharif,Urad,11600.0,8100.0,0.6982758620689655,1496.275
maharashtra,2011,rabi,Gram,66200.0,23800.0,0.3595166163141994,53.95
maharashtra,2011,rabi,Jowar,100.0,100.0,1.0,53.95
maharashtra,2011,rabi,Maize,200.0,500.0,2.5,53.95
maharashtra,2011,rabi,Safflower,500.0,200.0,0.4,53.95
maharashtra,2011,rabi,Sunflower,900.0,600.0,0.6666666666666666,53.95
maharashtra,2011,rabi,Wheat,16700.0,36600.0,2.191616766467066,53.95
maharashtra,2011,summer,Groundnut,2500.0,4800.0,1.92,7.1
maharashtra,2011,whole year,Sugarcane,100.0,6300.0,63.0,1558.625
maharashtra,2012,kharif,Arhar/Tur,62500.0,93100.0,1.4896,1235.9
maharashtra,2012,kharif,Bajra,500.0,300.0,0.6,1235.9
maharashtra,2012,kharif,Cotton(lint),169400.0,324000.0,1.9126328217237307,1235.9
maharashtra,2012,kharif,Jowar,41600.0,71800.0,1.7259615384615385,1235.9
maharashtra,2012,kharif,Maize,500.0,1100.0,2.2,1235.9
maharashtra,2012,kharif,Moong(Green Gram),47000.0,12700.0,0.2702127659574468,1235.9
maharashtra,2012,kharif,Sesamum,1100.0,300.0,0.2727272727272727,1235.9
maharashtra,2012,kharif,Soyabean,151000.0,290400.0,1.9231788079470198,1235.9
maharashtra,2012,kharif,Sunflower,400.0,200.0,0.5,1235.9
maharashtra,2012,kharif,Urad,11800.0,3800.0,0.3220338983050847,1235.9
maharashtra,2012,rabi,Gram,80400.0,57900.0,0.7201492537313433,96.5
maharashtra,2012,rabi,Safflower,500.0,300.0,0.6,96.5
maharashtra,2012,rabi,Sunflower,200.0,100.0,0.5,96.5
maharashtra,2012,rabi,Wheat,19900.0,33900.0,1.7035175879396984,96.5
maharashtra,2012,summer,Groundnut,3000.0,7200.0,2.4,2.45
maharashtra,2013,kharif,Arhar/Tur,66500.0,83800.0,1.2601503759398496,1583.0
maharashtra,2013,kharif,Bajra,200.0,100.0,0.5,1583.0
maharashtra,2013,kharif,Cotton(lint),147300.0,343600.0,2.3326544467073997,1583.0
maharashtra,2013,kharif,Jowar,36800.0,21800.0,0.592391304347826,1583.0
maharashtra,2013,kharif,Maize,100.0,300.0,3.0,1583.0
maharashtra,2013,kharif,Moong(Green Gram),47000.0,8300.0,0.17659574468085107,1583.0
maharashtra,2013,kharif,Sesamum,900.0,100.0,0.1111111111111111,1583.0
maharashtra,2013,kharif,Soyabean,187100.0,191900.0,1.0256547300908605,1583.0
maharashtra,2013,kharif,Urad,12400.0,2800.0,0.22580645161290322,1583.0
maharashtra,2013,rabi,Gram,95100.0,121200.0,1.274447949526814,116.05000000000001
maharashtra,2013,rabi,Safflower,500.0,300.0,0.6,116.05000000000001
maharashtra,2013,rabi,Wheat,19900.0,25200.0,1.2663316582914572,116.05000000000001
maharashtra,2013,summer,Groundnut,3600.0,6000.0,1.6666666666666667,13.75
maharashtra,2014,kharif,Arhar/Tur,50100.0,19600.0,0.3912175648702595,1126.9250000000002
maharashtra,2014,kharif,Bajra,300.0,100.0,0.3333333333333333,1126.9250000000002
maharashtra,2014,kharif,Cotton(lint),147000.0,122600.0,0.8340136054421768,1126.9250000000002
maharashtra,2014,kharif,Jowar,12500.0,15100.0,1.208,1126.9250000000002
maharashtra,2014,kharif,Maize,100.0,200.0,2.0,1126.9250000000002
maharashtra,2014,kharif,Moong(Green Gram),21000.0,3200.0,0.1523809523809524,1126.9250000000002
maharashtra,2014,kharif,Sesamum,1000.0,100.0,0.1,1126.9250000000002
maharashtra,2014,kharif,Soyabean,233100.0,69600.0,0.2985842985842986,1126.9250000000002
maharashtra,2014,rabi,Gram,91100.0,59600.0,0.6542261251372119,66.5
maharashtra,2014,rabi,Safflower,500.0,300.0,0.6,66.5
maharashtra,2014,rabi,Wheat,18300.0,25800.0,1.4098360655737705,66.5
maharashtra,2014,summer,Groundnut,3100.0,4400.0,1.4193548387096775,59.925
maharashtra,1997,kharif,Arhar/Tur,83400.0,61300.0,0.7350119904076738,1240.0
maharashtra,1997,kharif,Bajra,1700.0,700.0,0.4117647058823529,1240.0
maharashtra,1997,kharif,Gram,48300.0,19400.0,0.40165631469979296,1240.0
maharashtra,1997,kharif,Jowar,119500.0,174200.0,1.4577405857740586,1240.0
maharashtra,1997,kharif,Maize,700.0,800.0,1.1428571428571428,1240.0
maharashtra,1997,kharif,Moong(Green Gram),53400.0,22300.0,0.41760299625468167,1240.0
maharashtra,1997,kharif,Rice,9500.0,5800.0,0.6105263157894737,1240.0
maharashtra,1997,kharif,Urad,8800.0,3600.0,0.4090909090909091,1240.0
maharashtra,1997,rabi,Jowar,200.0,100.0,0.5,195.0
maharashtra,1997,rabi,Wheat,16300.0,12800.0,0.7852760736196319,195.0
maharashtra,1997,summer,Maize,100.0,100.0,1.0,21.75
maharashtra,1997,whole year,Cotton(lint),3509.0,120200.0,34.25477343972642,1464.475
maharashtra,1998,kharif,Arhar/Tur,86500.0,85900.0,0.9930635838150289,1402.25
maharashtra,1998,kharif,Bajra,1900.0,1000.0,0.5263157894736842,1402.25
maharashtra,1998,kharif,Castor seed,700.0,200.0,0.2857142857142857,1402.25
maharashtra,1998,kharif,Cotton(lint),320900.0,142900.0,0.4453100654409473,1402.25
maharashtra,1998,kharif,Groundnut,8500.0,9100.0,1.0705882352941176,1402.25
maharashtra,1998,kharif,Jowar,115200.0,173500.0,1.5060763888888888,1402.25
maharashtra,1998,kharif,Maize,800.0,1500.0,1.875,1402.25
maharashtra,1998,kharif,Moong(Green Gram),57600.0,30200.0,0.5243055555555556,1402.25
maharashtra,1998,kharif,Niger seed,400.0,100.0,0.25,1402.25
maharashtra,1998,kharif,Rice,8700.0,6100.0,0.7011494252873564,1402.25
maharashtra,1998,kharif,Sesamum,3800.0,1100.0,0.2894736842105263,1402.25
maharashtra,1998,kharif,Soyabean,175200.0,230200.0,1.3139269406392695,1402.25
maharashtra,1998,kharif,Sugarcane,2000.0,169900.0,84.95,1402.25
maharashtra,1998,kharif,Sunflower,1100.0,400.0,0.36363636363636365,1402.25
maharashtra,1998,kharif,Urad,9900.0,5400.0,0.5454545454545454,1402.25
maharashtra,1998,rabi,Gram,52400.0,41300.0,0.7881679389312977,201.77499999999998
maharashtra,1998,rabi,Jowar,600.0,200.0,0.3333333333333333,201.77499999999998
maharashtra,1998,rabi,Linseed,300.0,100.0,0.3333333333333333,201.77499999999998
maharashtra,1998,rabi,Maize,100.0,100.0,1.0,201.77499999999998
maharashtra,1998,rabi,Rapeseed &Mustard,400.0,100.0,0.25,201.77499999999998
maharashtra,1998,rabi,Safflower,9600.0,6400.0,0.6666666666666666,201.77499999999998
maharashtra,1998,rabi,Sesamum,600.0,100.0,0.16666666666666666,201.77499999999998
maharashtra,1998,rabi,Sunflower,4100.0,2800.0,0.6829268292682927,201.77499999999998
maharashtra,1998,rabi,Wheat,19200.0,24700.0,1.2864583333333333,201.77499999999998
maharashtra,1998,summer,Groundnut,600.0,700.0,1.1666666666666667,20.0
maharashtra,1998,summer,Maize,100.0,100.0,1.0,20.0
maharashtra,1998,summer,Sunflower,100.0,100.0,1.0,20.0
maharashtra,1999,kharif,Arhar/Tur,92200.0,96700.0,1.0488069414316703,1258.775
maharashtra,1999,kharif,Bajra,1000.0,500.0,0.5,1258.775
maharashtra,1999,kharif,Castor seed,400.0,100.0,0.25,1258.775
maharashtra,1999,kharif,Cotton(lint),326000.0,249600.0,0.7656441717791411,1258.775
maharashtra,1999,kharif,Groundnut,7700.0,6000.0,0.7792207792207793,1258.775
maharashtra,1999,kharif,Jowar,117000.0,130600.0,1.1162393162393163,1258.775
maharashtra,1999,kharif,Maize,700.0,900.0,1.2857142857142858,1258.775
maharashtra,1999,kharif,Moong(Green Gram),58900.0,31500.0,0.534804753820034,1258.775
maharashtra,1999,kharif,Rice,8800.0,5600.0,0.6363636363636364,1258.775
maharashtra,1999,kharif,Sesamum,4000.0,400.0,0.1,1258.775
maharashtra,1999,kharif,Small millets,1900.0,1300.0,0.6842105263157895,1258.775
maharashtra,1999,kharif,Soyabean,186800.0,142700.0,0.7639186295503212,1258.775
maharashtra,1999,kharif,Sunflower,1100.0,400.0,0.36363636363636365,1258.775
maharashtra,1999,kharif,Urad,10700.0,5500.0,0.514018691588785,1258.775
maharashtra,1999,rabi,Gram,57000.0,43300.0,0.7596491228070176,145.875
maharashtra,1999,rabi,Jowar,200.0,100.0,0.5,145.875
maharashtra,1999,rabi,Linseed,100.0,0.0,0.0,145.875
maharashtra,1999,rabi,Rapeseed &Mustard,100.0,0.0,0.0,145.875
maharashtra,1999,rabi,Safflower,8400.0,5500.0,0.6547619047619048,145.875
maharashtra,1999,rabi,Sesamum,300.0,100.0,0.3333333333333333,145.875
maharashtra,1999,rabi,Sunflower,5100.0,3000.0,0.5882352941176471,145.875
maharashtra,1999,rabi,Wheat,21700.0,35000.0,1.6129032258064515,145.875
maharashtra,1999,summer,Groundnut,700.0,800.0,1.1428571428571428,39.474999999999994
maharashtra,1999,summer,Maize,100.0,100.0,1.0,39.474999999999994
maharashtra,1999,summer,Sunflower,100.0,100.0,1.0,39.474999999999994
maharashtra,1999,whole year,Sugarcane,1900.0,185900.0,97.84210526315789,1452.625
maharashtra,2000,kharif,Arhar/Tur,99600.0,67300.0,0.6757028112449799,1284.375
maharashtra,2000,kharif,Bajra,900.0,500.0,0.5555555555555556,1284.375
maharashtra,2000,kharif,Castor seed,6200.0,1100.0,0.1774193548387097,1284.375
maharashtra,2000,kharif,Cotton(lint),309100.0,149700.0,0.48430928502102877,1284.375
maharashtra,2000,kharif,Groundnut,6500.0,4600.0,0.7076923076923077,1284.375
maharashtra,2000,kharif,Jowar,118700.0,170100.0,1.4330244313395113,1284.375
maharashtra,2000,kharif,Maize,800.0,800.0,1.0,1284.375
maharashtra,2000,kharif,Moong(Green Gram),61600.0,24700.0,0.400974025974026,1284.375
maharashtra,2000,kharif,Rice,8900.0,4400.0,0.4943820224719101,1284.375
maharashtra,2000,kharif,Sesamum,4100.0,900.0,0.21951219512195122,1284.375
maharashtra,2000,kharif,Small millets,4400.0,2700.0,0.6136363636363636,1284.375
maharashtra,2000,kharif,Soyabean,180300.0,125100.0,0.6938435940099834,1284.375
maharashtra,2000,kharif,Sunflower,600.0,300.0,0.5,1284.375
maharashtra,2000,kharif,Urad,9700.0,3100.0,0.31958762886597936,1284.375
maharashtra,2000,rabi,Gram,36600.0,19600.0,0.5355191256830601,51.425
maharashtra,2000,rabi,Jowar,100.0,100.0,1.0,51.425
maharashtra,2000,rabi,Maize,100.0,100.0,1.0,51.425
maharashtra,2000,rabi,Safflower,3800.0,1300.0,0.34210526315789475,51.425
maharashtra,2000,rabi,Sesamum,100.0,100.0,1.0,51.425
maharashtra,2000,rabi,Sunflower,2700.0,1500.0,0.5555555555555556,51.425
maharashtra,2000,rabi,Wheat,13400.0,17000.0,1.2686567164179106,51.425
maharashtra,2000,summer,Groundnut,100.0,100.0,1.0,64.475
maharashtra,2000,summer,Sunflower,100.0,100.0,1.0,64.475
maharashtra,2000,whole year,Sugarcane,3500.0,286900.0,81.97142857142858,1406.1
maharashtra,2001,kharif,Arhar/Tur,95500.0,83500.0,0.8743455497382199,1087.625
maharashtra,2001,kharif,Bajra,1000.0,400.0,0.4,1087.625
maharashtra,2001,kharif,Castor seed,2400.0,400.0,0.16666666666666666,1087.625
maharashtra,2001,kharif,Cotton(lint),324600.0,227200.0,0.6999383857054837,1087.625
maharashtra,2001,kharif,Groundnut,3400.0,3400.0,1.0,1087.625
maharashtra,2001,kharif,Jowar,109000.0,152800.0,1.4018348623853212,1087.625
maharashtra,2001,kharif,Maize,900.0,2300.0,2.5555555555555554,1087.625
maharashtra,2001,kharif,Moong(Green Gram),65900.0,23400.0,0.3550834597875569,1087.625
maharashtra,2001,kharif,Rice,10300.0,9700.0,0.941747572815534,1087.625
maharashtra,2001,kharif,Sesamum,3000.0,600.0,0.2,1087.625
maharashtra,2001,kharif,Small millets,3000.0,1900.0,0.6333333333333333,1087.625
maharashtra,2001,kharif,Soyabean,153200.0,143600.0,0.9373368146214099,1087.625
maharashtra,2001,kharif,Sunflower,600.0,200.0,0.3333333333333333,1087.625
maharashtra,2001,kharif,Urad,8300.0,3100.0,0.37349397590361444,1087.625
maharashtra,2001,rabi,Gram,33500.0,29100.0,0.8686567164179104,132.95
maharashtra,2001,rabi,Jowar,100.0,100.0,1.0,132.95
maharashtra,2001,rabi,Safflower,2600.0,1300.0,0.5,132.95
maharashtra,2001,rabi,Sunflower,900.0,500.0,0.5555555555555556,132.95
maharashtra,2001,rabi,Wheat,11300.0,15000.0,1.3274336283185841,132.95
maharashtra,2001,summer,Groundnut,100.0,100.0,1.0,32.125
maharashtra,2001,summer,Maize,200.0,300.0,1.5,32.125
maharashtra,2001,summer,Sunflower,100.0,200.0,2.0,32.125
maharashtra,2001,whole year,Sugarcane,3000.0,204100.0,68.03333333333333,1258.75
maharashtra,2002,kharif,Arhar/Tur,93300.0,88900.0,0.9528403001071811,1156.85
maharashtra,2002,kharif,Bajra,800.0,500.0,0.625,1156.85
maharashtra,2002,kharif,Castor seed,2100.0,400.0,0.19047619047619047,1156.85
maharashtra,2002,kharif,Cotton(lint),279000.0,243700.0,0.8734767025089606,1156.85
maharashtra,2002,kharif,Groundnut,2400.0,1400.0,0.5833333333333334,1156.85
maharashtra,2002,kharif,Jowar,102900.0,144000.0,1.3994169096209912,1156.85
maharashtra,2002,kharif,Maize,900.0,1800.0,2.0,1156.85
